ts_code,ann_date,end_date,report_type,revenue,fin_exp,total_profit
600765.SH,20160825,20160630,1,2666351998.13,111953770.13,82235806.25
600765.SH,20160428,20160331,1,1214914796.51,52556525.24,44741261.82
600765.SH,20160318,20151231,1,5877304248.85,244807981.43,-456667579.32
600765.SH,20151030,20150930,1,4549158808.5,187960314.34,115861742.55
600765.SH,20150819,20150630,1,3006510517.03,125847177.51,-25164927.73
600765.SH,20150429,20150331,1,1186839996.5,63281200.28,35393426.74
600765.SH,20150325,20141231,1,5822553517.8,243004510.34,178186095.06
600765.SH,20141029,20140930,1,4370593528.19,175124570.57,133583590.65
600765.SH,20140825,20140630,1,3110443015.97,109523181.78,107575855.28
600765.SH,20140430,20140331,1,1397741614.05,50881996.78,37750592.06
600765.SH,20140405,20131231,1,6385857016.41,207012603.63,192071901.75
600765.SH,20131025,20130930,1,4496465202.0,156919698.01,135242358.16
600765.SH,20130822,20130630,1,2940896834.49,107866074.98,116569939.98
600765.SH,20130427,20130331,1,1321826272.21,52377904.33,48832798.4
600765.SH,20130329,20121231,1,5372023774.0,200760817.05,387682904.13
600765.SH,20121017,20120930,1,3516907186.66,156303101.38,393460780.26
600765.SH,20120822,20120630,1,2339901086.61,110694034.35,52702161.82
600765.SH,20120427,20120331,1,1045493140.5,59631462.24,-30042106.83
600765.SH,20120328,20111231,1,5485361101.41,153984721.89,202161138.61
600765.SH,20111028,20110930,1,3927426861.29,113404959.76,178194102.0
600765.SH,20110810,20110630,1,2672050350.54,73929820.13,157969284.02
600765.SH,20110426,20110331,1,1147004467.97,36335404.24,64039377.03
600765.SH,20110301,20101231,1,4190813310.78,98006121.99,317299504.85
600765.SH,20101027,20100930,1,2834045209.79,76649047.72,235009906.42
600765.SH,20100812,20100630,1,1825099768.63,52573481.73,182191895.67
600765.SH,20100421,20100331,1,806437369.94,21411181.56,107840904.78
600765.SH,20100329,20091231,1,2860521759.63,60838147.83,306118265.66
600765.SH,20091027,20090930,1,1321807555.35,39327428.7,152063595.9
600765.SH,20090814,20090630,1,876530254.82,28236768.97,101564085.47
600765.SH,20090430,20090331,1,397046830.43,15589159.57,28604683.06
600765.SH,20090430,20081231,1,1808291969.12,59147141.92,190930481.21
600765.SH,20081027,20080930,1,1333867970.68,41286238.51,129784325.47
600765.SH,20080821,20080630,1,896222612.76,25612351.32,101123127.69
600765.SH,20080424,20080331,1,346922032.63,10929809.48,40544273.81
600765.SH,20080228,20071231,1,1426588492.46,31555682.22,129207651.69
600765.SH,20071022,20070930,1,177575744.73,1335806.71,22812296.92
600765.SH,20070827,20070630,1,108139073.53,980675.54,14788078.49
600765.SH,20070426,20070331,1,46878517.76,545968.92,5788170.46
600765.SH,20080228,20061231,1,1009588917.68,21325363.27,85344366.83
600765.SH,20071022,20060930,1,111629137.34,1182573.07,14060586.41
600765.SH,20070827,20060630,1,66955621.72,889099.59,6904213.34
600765.SH,20070426,20060331,1,27146752.71,466380.44,2800219.56
600765.SH,20060331,20051231,1,125877217.11,1268688.8,10171895.38
600765.SH,20051021,20050930,1,96001290.79,849169.07,8754354.67
600765.SH,20050818,20050630,1,67895637.26,540443.12,7298513.2
600765.SH,20050427,20050331,1,33974741.91,254997.55,2969193.79
600765.SH,20050414,20041231,1,107556283.12,1353005.53,11825520.19
600765.SH,20041028,20040930,1,91651547.01,1061567.31,11822828.81
600765.SH,20040812,20040630,1,65466043.65,648526.1,6792142.95
600765.SH,20040423,20040331,1,33032068.52,425198.19,3446837.41
600765.SH,20040325,20031231,1,85847794.91,1260887.99,5403873.52
600765.SH,20031027,20030930,1,68186102.75,1383426.6,4909164.43
600765.SH,20030820,20030630,1,46171646.57,967926.08,3588737.16
600765.SH,20030425,20030331,1,22266280.11,476275.06,1661326.18
600765.SH,20030312,20021231,1,61415743.1,1938198.03,1509029.25
600765.SH,20021025,20020930,1,48887598.72,1440171.85,2211827.85
600765.SH,20020820,20020630,1,30370922.44,978127.67,1156838.86
600765.SH,20020427,20020331,1,13776050.88,436018.67,329794.54
600765.SH,20020315,20011231,1,51641296.33,1905736.21,1146046.41
600765.SH,20010807,20010630,1,25374144.41,533803.87,416450.89
600765.SH,20010328,20001231,1,43948159.87,1201739.49,408530.85
600765.SH,20000720,20000630,1,20455769.7,874467.67,-2678062.35
600773.SH,20190330,20181231,1,1176955736.42,70841015.31,106268540.61
600773.SH,20181020,20180930,1,807594061.53,63970695.57,76463251.96
600773.SH,20180818,20180630,1,584978163.87,45456083.17,57218995.78
600773.SH,20180428,20180331,1,317001013.64,19697339.13,24778933.98
600773.SH,20180421,20171231,1,964852157.5,73140019.65,99373728.65
600773.SH,20171028,20170930,1,746222790.77,55064302.19,56849126.94
600773.SH,20170819,20170630,1,579519279.39,37251720.15,37601237.56
600773.SH,20170429,20170331,1,207312538.47,19920042.48,14495382.48
600773.SH,20170318,20161231,1,2750865211.47,73590875.24,86808424.47
600773.SH,20161029,20160930,1,1901926679.26,52856658.79,53636599.58
600773.SH,20160827,20160630,1,1387829927.77,36070058.79,44200638.72
600773.SH,20160430,20160331,1,329304708.53,7647997.31,16577420.58
600773.SH,20160416,20151231,1,761524571.02,39571562.55,97801564.6
600773.SH,20151031,20150930,1,214597015.32,32815191.9,57630470.67
600773.SH,20150829,20150630,1,182233219.97,28804727.73,53458471.48
600773.SH,20150430,20150331,1,16828855.95,22718025.3,13856861.74
600773.SH,20150421,20141231,1,1049190175.2,108823258.56,90189363.08
600773.SH,20141031,20140930,1,595543588.95,81378820.91,49080781.09
600773.SH,20140805,20140630,1,535652031.14,44645666.02,52482665.79
600773.SH,20140426,20140331,1,405493212.69,14170509.59,23727806.96
600773.SH,20140225,20131231,1,676755703.15,54253867.53,103230606.43
600773.SH,20131030,20130930,1,628554180.92,38098846.64,102440703.21
600773.SH,20130828,20130630,1,439534798.7,24539276.22,73826258.07
600773.SH,20130427,20130331,1,251007092.9,10796118.83,37128816.2
600773.SH,20130415,20121231,1,747363387.52,33082439.54,140056169.13
600773.SH,20121031,20120930,1,594774460.7,14887081.59,119408101.2
600773.SH,20120831,20120630,1,399141086.1,9956209.68,92866605.69
600773.SH,20120421,20120331,1,207895313.62,6658320.91,37954208.43
600773.SH,20120410,20111231,1,2920757748.07,62308431.12,491987726.43
600773.SH,20111027,20110930,1,1755733209.37,39526445.45,385729461.06
600773.SH,20110829,20110630,1,449915673.23,18707441.58,136984807.04
600773.SH,20110428,20110331,1,97174916.4,10719634.84,32371268.44
600773.SH,20110325,20101231,1,864651665.64,26904666.97,153991084.86
600773.SH,20101029,20100930,1,819137737.53,-178243.46,156556529.0
600773.SH,20100813,20100630,1,732203137.53,-19777.05,129295066.31
600773.SH,20100421,20100331,1,205041090.77,-42664.92,59002953.13
600773.SH,20100210,20091231,1,439395777.45,17299052.98,105681422.58
600773.SH,20091031,20090930,1,21842095.19,9128.36,-4599128.62
600773.SH,20090730,20090630,1,13618949.58,108058.12,-2505196.55
600773.SH,20090423,20090331,1,5278270.41,6088.55,-819698.21
600773.SH,20090303,20081231,1,33824800.23,813432.98,-28504331.9
600773.SH,20081031,20080930,1,25259309.97,164165.6,-6961631.12
600773.SH,20080829,20080630,1,14934219.99,168858.62,-5905552.88
600773.SH,20080428,20080331,1,7370837.76,7013.25,-1585796.89
600773.SH,20080304,20071231,1,33158956.1,1429345.28,-54198609.26
600773.SH,20071029,20070930,1,22427419.05,629420.23,-6557785.37
600773.SH,20070828,20070630,1,16021060.22,425166.6,-3553585.11
600773.SH,20080428,20070331,1,9385376.34,223791.36,576393.02
600773.SH,20080304,20061231,1,40243465.36,1694149.62,10118823.01
600773.SH,20071029,20060930,1,15445105.97,1085873.63,20903630.82
600773.SH,20070828,20060630,1,8984448.76,742273.49,-1801511.53
600773.SH,20060428,20060331,1,6516009.1,359032.16,2292394.01
600773.SH,20060428,20051231,1,17617331.04,1239716.0,-238965442.4
600773.SH,20051022,20050930,1,18908176.01,23229956.13,-125425464.79
600773.SH,20050806,20050630,1,12813173.74,23540143.45,-123568892.37
600773.SH,20050430,20050331,1,5889639.32,172.22,-3687087.99
600773.SH,20050430,20041231,1,440267935.81,26199358.93,-133623916.17
600773.SH,20041022,20040930,1,251633655.18,1856085.06,-12806746.35
600773.SH,20040825,20040630,1,192163527.63,1632473.79,-3640077.07
600773.SH,20040430,20040331,1,102246530.27,728307.39,3399385.79
600773.SH,20040422,20031231,1,1085658293.11,8923565.14,13195256.28
600773.SH,20031031,20030930,1,753293667.66,6421529.25,28496642.64
600773.SH,20030821,20030630,1,348471946.11,4274327.62,6308166.16
600773.SH,20030423,20030331,1,134975921.79,2728478.96,-3448639.57
600773.SH,20030227,20021231,1,207738765.04,-1776545.24,7632652.68
600773.SH,20021028,20020930,1,58705779.84,2815048.81,-10190006.75
600773.SH,20020826,20020630,1,31357491.25,1775896.33,-7727272.91
600773.SH,20020420,20020331,1,12543377.7,314943.88,-3902511.03
600773.SH,20020311,20011231,1,181131119.6,1417544.42,28746045.21
600773.SH,20021028,20010930,1,74870754.94,552030.45,27567471.89
600773.SH,20010809,20010630,1,59613880.32,52438.23,24256275.62
600773.SH,20010410,20001231,1,111351020.74,386765.06,29414031.46
600773.SH,20000718,20000630,1,42209919.95,37206.42,6755293.14
600776.SH,20190401,20181231,1,2404822502.7,-8196525.76,142946928.86
600776.SH,20181026,20180930,1,1561738006.99,-3069803.75,97746608.72
600776.SH,20180820,20180630,1,1057675121.38,-1627409.49,69557057.49
600776.SH,20180423,20180331,1,499734895.44,-350303.54,24590386.3
600776.SH,20180423,20171231,1,2437285614.69,4594491.56,133137466.05
600776.SH,20171030,20170930,1,1596264660.53,-9409148.36,81340914.78
600776.SH,20170815,20170630,1,1018347428.64,-5883894.62,63281559.65
600776.SH,20170429,20170331,1,440839774.31,-3716814.73,21698085.14
600776.SH,20170429,20161231,1,1980288987.42,-9918262.56,121906343.41
600776.SH,20161031,20160930,1,1864304811.52,-2666900.32,85149930.12
600776.SH,20160830,20160630,1,1242786621.21,-409991.91,63198542.18
600776.SH,20160430,20160331,1,608122322.71,1218515.32,25253412.1
600776.SH,20160419,20151231,1,3565925468.23,-19021795.68,191809052.0
600776.SH,20151029,20150930,1,2446063030.42,-10498807.43,113452871.66
600776.SH,20150813,20150630,1,1919463642.04,-8002286.63,88549250.26
600776.SH,20150430,20150331,1,543219694.9,-4948215.74,32478977.51
600776.SH,20150428,20141231,1,3711605145.68,-13931201.75,202974632.47
600776.SH,20150428,20141231,1,3711605145.68,-13931201.75,202974632.47
600776.SH,20141029,20140930,1,2738827740.06,-9169968.12,111252394.49
600776.SH,20140826,20140630,1,1759284351.47,-5290734.3,72621190.28
600776.SH,20140430,20140331,1,601657948.28,-3954078.16,29248651.3
600776.SH,20140422,20131231,1,3437220265.62,-23871507.61,238954936.56
600776.SH,20131026,20130930,1,2505790669.33,-18086749.47,127229389.6
600776.SH,20130820,20130630,1,1796671992.64,-12384363.69,107641315.22
600776.SH,20130427,20130331,1,521673924.54,-6734019.03,57582429.71
600776.SH,20130402,20121231,1,3298291641.46,-20753552.63,200859872.0
600776.SH,20121026,20120930,1,1919633583.11,-14392754.35,98615091.17
600776.SH,20120821,20120630,1,1224584296.38,-9689511.35,72764909.39
600776.SH,20120426,20120331,1,433506694.49,-5957054.49,40307585.08
600776.SH,20120320,20111231,1,3116524256.16,-18337125.45,199989679.76
600776.SH,20111026,20110930,1,2171950412.58,-10571452.07,120279335.73
600776.SH,20110819,20110630,1,1220474197.62,-7129388.85,100303236.79
600776.SH,20110423,20110331,1,394601637.2,-3783186.96,42392231.69
600776.SH,20110316,20101231,1,2727253453.77,-7772098.51,192427961.07
600776.SH,20101027,20100930,1,1754012306.63,-8258873.66,86415960.68
600776.SH,20100817,20100630,1,1079356813.25,-7033543.81,60216120.01
600776.SH,20100426,20100331,1,561132832.86,-3284744.84,23363009.19
600776.SH,20100309,20091231,1,3688710017.22,-23423675.63,108809274.69
600776.SH,20091029,20090930,1,2872555062.95,-12078219.42,76304652.86
600776.SH,20090822,20090630,1,2121937497.28,-5675601.14,39481459.93
600776.SH,20090421,20090331,1,1413856625.73,-1143601.93,20133835.57
600776.SH,20090418,20081231,1,8790183028.63,-29065346.65,100859274.37
600776.SH,20081025,20080930,1,6738280181.39,-23170631.87,73309208.25
600776.SH,20080815,20080630,1,4178011159.14,-20929915.87,36684004.49
600776.SH,20080428,20080331,1,1798200678.98,-9272652.45,7668703.6
600776.SH,20080408,20071231,1,12774727565.66,-21366419.26,210110141.74
600776.SH,20071024,20070930,1,10057570737.79,-13350357.72,102739065.77
600776.SH,20070821,20070630,1,7156450466.97,-7156460.11,55679463.49
600776.SH,20070428,20070331,1,4028487864.19,-1742609.62,17162802.11
600776.SH,20080408,20061231,1,19598715311.69,12146010.04,93494299.65
600776.SH,20071024,20060930,1,14009167389.26,11476502.89,55972249.76
600776.SH,20070821,20060630,1,9537000813.2,9572177.39,34749260.57
600776.SH,20070428,20060331,1,4250969851.02,6607396.74,12244919.51
600776.SH,20060428,20051231,1,7396957820.61,13009962.3,-269668952.18
600776.SH,20051031,20050930,1,3616227373.41,-295963.33,-113094193.78
600776.SH,20050831,20050630,1,1947805475.93,-1548074.39,-48873854.79
600776.SH,20050430,20050331,1,1076138949.43,147071.36,15189867.11
600776.SH,20050422,20041231,1,5453287868.22,-13344441.96,62871626.22
600776.SH,20041027,20040930,1,3850725239.02,-4967380.02,47859315.27
600776.SH,20040831,20040630,1,2290092367.08,-4685805.56,34465270.36
600776.SH,20040423,20040331,1,1243826284.78,5137167.44,30203934.77
600776.SH,20040423,20031231,1,4226131370.62,28223941.93,-1187567569.39
600776.SH,20031031,20030930,1,3223252504.89,36613041.34,-784429893.02
600776.SH,20030829,20030630,1,2132142679.78,27060558.13,-657609057.24
600776.SH,20030428,20030331,1,1174912650.63,10563825.68,-122551421.35
600776.SH,20030422,20021231,1,8219687112.13,8914415.35,-171258413.62
600776.SH,20021025,20020930,1,6348215903.1,6834910.44,11282036.22
600776.SH,20020820,20020630,1,4177660813.17,8457043.88,92948302.15
600776.SH,20020429,20020331,1,1610538197.02,1747672.95,997478.45
600776.SH,20020413,20011231,1,8398612585.77,3172238.74,259768033.36
600776.SH,20010821,20010630,1,4336644348.61,-12424524.93,133254413.82
600776.SH,20010405,20001231,1,7713900606.51,36629745.93,415141677.21
600776.SH,20000821,20000630,1,2838725329.1,21937131.55,210111094.64
600780.SH,20190330,20181231,1,6027096849.88,79610996.45,299508545.61
600780.SH,20181027,20180930,1,4263819759.96,66632086.35,220228959.76
600780.SH,20180822,20180630,1,2836824850.13,46011664.61,165245341.63
600780.SH,20180426,20180331,1,1480051016.72,23834923.89,108886642.47
600780.SH,20180426,20171231,1,5097018300.77,111640596.95,125387556.28
600780.SH,20171028,20170930,1,3569477897.52,86837199.35,41373556.87
600780.SH,20170826,20170630,1,2259566112.7,59299145.79,44403743.75
600780.SH,20170427,20170331,1,1182951407.64,29126969.26,585193.65
600780.SH,20170331,20161231,1,4884503200.52,124594101.27,111161061.96
600780.SH,20161029,20160930,1,3541458701.06,93813795.11,130602201.47
600780.SH,20160827,20160630,1,2355917635.44,64449391.43,99355256.52
600780.SH,20160427,20160331,1,1246024066.39,33693803.16,67000485.21
600780.SH,20160329,20151231,1,5672834463.7,137287376.48,496583602.7
600780.SH,20151028,20150930,1,4157879115.45,103278549.05,363144478.35
600780.SH,20150826,20150630,1,2828033393.81,67222737.76,270031939.79
600780.SH,20150428,20150331,1,1509645963.6,33549560.17,189112758.94
600780.SH,20150428,20141231,1,6402884193.59,145351454.11,750116898.03
600780.SH,20141029,20140930,1,4773145267.53,109767560.14,574614721.35
600780.SH,20140815,20140630,1,3206643245.06,73479163.88,402585439.71
600780.SH,20140429,20140331,1,1723888303.72,34762929.53,258618141.52
600780.SH,20140320,20131231,1,6413546754.94,144280277.11,530426074.45
600780.SH,20131030,20130930,1,4624388865.32,107815644.43,412207509.01
600780.SH,20130830,20130630,1,3119452319.21,71885014.24,299236706.22
600780.SH,20130426,20130331,1,1592251181.8,32910410.74,174687235.79
600780.SH,20130330,20121231,1,6058504392.16,125733762.22,508108201.76
600780.SH,20121030,20120930,1,4437900669.33,90359262.28,392917904.23
600780.SH,20120828,20120630,1,3021522439.81,54755194.63,274494401.46
600780.SH,20120426,20120331,1,1532515638.27,30039338.75,147978740.41
600780.SH,20120310,20111231,1,5452677019.0,74148133.75,506324122.71
600780.SH,20111018,20110930,1,3977478668.02,49734161.32,380962536.87
600780.SH,20110809,20110630,1,2633196867.8,30908997.42,230535922.33
600780.SH,20110426,20110331,1,501983402.43,3248355.66,-19340752.32
600780.SH,20110126,20101231,1,2118895449.61,26514810.04,43354287.22
600780.SH,20101026,20100930,1,1577411849.4,21133575.85,36896476.65
600780.SH,20100818,20100630,1,1046793990.09,13870235.72,23187406.76
600780.SH,20100416,20100331,1,540468963.85,7989315.22,14781894.59
600780.SH,20100318,20091231,1,1908153966.5,51497725.95,10239487.14
600780.SH,20091028,20090930,1,1379377534.79,39429634.21,27277490.87
600780.SH,20090807,20090630,1,900536146.76,28137786.55,11536626.28
600780.SH,20090428,20090331,1,460056653.67,13945863.25,15268462.82
600780.SH,20090326,20081231,1,1928189427.48,69106532.78,20314799.66
600780.SH,20081022,20080930,1,1424758383.16,55486311.37,-33993595.73
600780.SH,20080808,20080630,1,887772501.8,39459595.69,-73076826.47
600780.SH,20080416,20080331,1,332537237.72,20922555.2,-76707870.74
600780.SH,20080319,20071231,1,2083143313.56,88822367.52,361160660.31
600780.SH,20071018,20070930,1,1590007225.32,67887613.1,312079058.32
600780.SH,20070829,20070630,1,1106932165.51,51890758.11,260712932.43
600780.SH,20070430,20070331,1,583760066.36,25358356.22,62025611.61
600780.SH,20080319,20061231,1,2255466719.84,120591624.83,248029044.5
600780.SH,20071018,20060930,1,1688692054.98,91535870.18,247951802.49
600780.SH,20070829,20060630,1,1061052996.43,64611982.94,118647135.47
